eth.src,eth.dst,frame.len,time_interval,time_increment,label
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
1,0,1454,0.0,0.992258,2
0,1,86,0.000118,0.992376,2
0,1,86,4.6e-05,0.992422,2
1,0,1454,0.001882,0.994304,2
1,0,1454,0.0,0.994304,2
1,0,74,0.0,0.994304,2
0,1,86,8.3e-05,0.994387,2
1,0,1454,0.000248,0.994635,2
0,1,86,4.3e-05,0.994678,2
1,0,1454,0.000221,0.994899,2
1,0,1173,0.0,0.994899,2
1,0,1173,0.0,0.994899,2
0,1,86,3.5e-05,0.994934,2
0,1,74,7.2e-05,0.995006,2
1,0,1454,0.001169,0.996175,2
0,1,86,4.3e-05,0.996218,2
1,0,1454,0.000868,0.997086,2
1,0,1454,0.0,0.997086,2
1,0,1454,0.0,0.997086,2
0,1,86,3.6e-05,0.997122,2
1,0,1454,0.000925,0.998047,2
1,0,1454,0.0,0.998047,2
0,1,86,6.7e-05,0.998114,2
1,0,1454,0.000779,0.998893,2
1,0,1454,0.0,0.998893,2
1,0,74,0.0,0.998893,2
0,1,86,4.3e-05,0.998936,2
0,1,174,0.000345,0.999281,2
1,0,1178,0.001232,1.000513,2
0,1,191,0.000873,1.001386,2
1,0,1454,0.002003,1.003389,2
1,0,1454,0.0,1.003389,2
0,1,86,6.1e-05,1.00345,2
1,0,1121,0.000505,1.003955,2
1,0,1454,0.0,1.003955,2
1,0,1454,0.0,1.003955,2
1,0,1454,0.0,1.003955,2
1,0,1454,0.0,1.003955,2
0,1,86,0.000114,1.004069,2
0,1,74,4.1e-05,1.00411,2
0,1,180,0.001105,1.005215,2
1,0,1454,0.016691,1.021906,2
1,0,1454,0.0,1.021906,2
1,0,74,0.0,1.021906,2
0,1,94,7.6e-05,1.021982,2
1,0,1436,0.00282,1.024802,2
1,0,1119,0.007389,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,74,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,776,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
1,0,1454,0.0,1.032191,2
0,1,86,0.000235,1.032426,2
0,1,86,8.3e-05,1.032509,2
0,1,86,3.9e-05,1.032548,2
0,1,74,3.1e-05,1.032579,2
1,0,1454,0.019049,1.051628,2
1,0,1454,0.0,1.051628,2
0,1,94,0.000162,1.05179,2
1,0,1454,0.000401,1.052191,2
1,0,1454,0.0,1.052191,2
0,1,94,0.000122,1.052313,2
1,0,1454,0.000284,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1173,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
1,0,1454,0.0,1.052597,2
0,1,102,0.000206,1.052803,2
1,0,1454,0.00023,1.053033,2
1,0,1454,0.0,1.053033,2
1,0,1454,0.0,1.053033,2
1,0,1454,0.0,1.053033,2
1,0,1454,0.0,1.053033,2
0,1,102,4.3e-05,1.053076,2
1,0,1454,0.004436,1.057512,2
0,1,102,9.7e-05,1.057609,2
1,0,1454,0.000192,1.057801,2
0,1,94,5.4e-05,1.057855,2
1,0,1454,0.001124,1.058979,2
1,0,1454,0.0,1.058979,2
0,1,94,3.5e-05,1.059014,2
1,0,1454,0.000347,1.059361,2
1,0,1454,0.0,1.059361,2
1,0,1454,0.0,1.059361,2
1,0,1454,0.0,1.059361,2
1,0,1454,0.0,1.059361,2
1,0,1454,0.0,1.059361,2
0,1,94,5.9e-05,1.05942,2
1,0,1454,0.001865,1.061285,2
0,1,94,5.9e-05,1.061344,2
1,0,1454,0.000551,1.061895,2
1,0,1454,0.0,1.061895,2
0,1,94,5.1e-05,1.061946,2
1,0,1454,0.017136,1.079082,2
1,0,1454,0.0,1.079082,2
1,0,1454,0.0,1.079082,2
1,0,1454,0.0,1.079082,2
0,1,102,9.8e-05,1.07918,2
0,1,1292,0.000787,1.079967,2
0,1,185,0.000234,1.080201,2
1,0,1454,0.000269,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
1,0,1454,0.0,1.08047,2
0,1,102,0.000134,1.080604,2
1,0,1454,0.000945,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1454,0.0,1.081549,2
1,0,1426,0.0,1.081549,2
0,1,102,0.00012,1.081669,2
0,1,94,6.3e-05,1.081732,2
0,1,94,1.6e-05,1.081748,2
0,1,94,1.4e-05,1.081762,2
1,0,1454,8.1e-05,1.081843,2
0,1,86,9.1e-05,1.081934,2
1,0,1454,0.001066,1.083,2
0,1,86,0.000122,1.083122,2
1,0,1454,0.000281,1.083403,2
1,0,1454,0.0,1.083403,2
1,0,1454,0.0,1.083403,2
1,0,1454,0.0,1.083403,2
1,0,1454,0.0,1.083403,2
1,0,1454,0.0,1.083403,2
0,1,86,8.3e-05,1.083486,2
1,0,1454,0.001503,1.084989,2
0,1,86,9.7e-05,1.085086,2
1,0,1454,0.001294,1.08638,2
0,1,86,4.4e-05,1.086424,2
1,0,1454,0.000534,1.086958,2
1,0,1454,0.0,1.086958,2
1,0,1454,0.0,1.086958,2
1,0,1454,0.0,1.086958,2
1,0,1454,0.0,1.086958,2
1,0,1454,0.0,1.086958,2
1,0,1454,0.0,1.086958,2
1,0,102,0.0,1.086958,2
1,0,1454,0.0,1.086958,2
1,0,1454,0.0,1.086958,2
0,1,86,9e-05,1.087048,2
0,1,86,4.2e-05,1.08709,2
0,1,86,3.1e-05,1.087121,2
0,1,74,0.015397,1.102518,2
1,0,1454,0.004233,1.106751,2
1,0,1454,0.0,1.106751,2
1,0,1454,0.0,1.106751,2
1,0,1454,0.0,1.106751,2
0,1,94,6.2e-05,1.106813,2
1,0,1426,0.000185,1.106998,2
0,1,94,2.6e-05,1.107024,2
1,0,74,0.001151,1.108175,2
1,0,1292,0.000637,1.108812,2
1,0,1292,0.001306,1.110118,2
1,0,1292,0.000194,1.110312,2
0,1,1292,0.000161,1.110473,2
0,1,101,8.9e-05,1.110562,2
1,0,1454,0.001772,1.112334,2
0,1,86,8.2e-05,1.112416,2
1,0,1454,0.00024,1.112656,2
1,0,1454,0.0,1.112656,2
1,0,1454,0.0,1.112656,2
0,1,86,5.1e-05,1.112707,2
1,0,1454,0.000206,1.112913,2
1,0,1454,0.0,1.112913,2
0,1,86,3e-05,1.112943,2
1,0,1454,0.000372,1.113315,2
1,0,1454,0.0,1.113315,2
1,0,1454,0.0,1.113315,2
0,1,86,4.6e-05,1.113361,2
1,0,1454,0.001568,1.114929,2
1,0,1454,0.0,1.114929,2
0,1,86,4.6e-05,1.114975,2
1,0,1454,0.003311,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
1,0,1454,0.0,1.118286,2
0,1,86,0.0001,1.118386,2
1,0,1454,0.000166,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
1,0,1454,0.0,1.118552,2
0,1,86,6.6e-05,1.118618,2
1,0,1454,0.001868,1.120486,2
0,1,86,4.3e-05,1.120529,2
1,0,148,0.000318,1.120847,2
1,0,141,0.0,1.120847,2
1,0,113,0.0,1.120847,2
0,1,74,8e-05,1.120927,2
0,1,113,0.000626,1.121553,2
1,0,1292,0.00521,1.126763,2
0,1,227,0.000815,1.127578,2
0,1,307,0.000108,1.127686,2
0,1,1019,0.000123,1.127809,2
1,0,358,0.002249,1.130058,2
0,1,227,0.001685,1.131743,2
1,0,1454,0.001255,1.132998,2
0,1,74,8.2e-05,1.13308,2
1,0,1454,0.005253,1.138333,2
1,0,1454,0.000406,1.138739,2
1,0,1454,0.0,1.138739,2
1,0,1454,0.0,1.138739,2
1,0,1454,0.0,1.138739,2
0,1,74,0.000112,1.138851,2
1,0,1454,0.000243,1.139094,2
1,0,1454,0.0,1.139094,2
1,0,102,0.0,1.139094,2
1,0,1454,0.0,1.139094,2
1,0,1454,0.0,1.139094,2
0,1,74,8.2e-05,1.139176,2
1,0,1454,0.001872,1.141048,2
1,0,1454,0.0,1.141048,2
1,0,1454,0.0,1.141048,2
0,1,74,7e-05,1.141118,2
1,0,1454,0.000397,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,74,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
1,0,1454,0.0,1.141515,2
0,1,74,0.00012,1.141635,2
1,0,74,8.6e-05,1.141721,2
1,0,1454,0.00064,1.142361,2
1,0,638,0.0,1.142361,2
0,1,74,6.3e-05,1.142424,2
1,0,1036,0.004764,1.147188,2
1,0,183,0.000975,1.148163,2
0,1,93,0.000209,1.148372,2
1,0,1454,0.025514,1.173886,2
1,0,1454,0.0,1.173886,2
1,0,1454,0.0,1.173886,2
1,0,1454,0.0,1.173886,2
0,1,74,9.2e-05,1.173978,2
1,0,1454,0.000338,1.174316,2
1,0,848,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
1,0,1454,0.0,1.174316,2
0,1,74,0.000129,1.174445,2
1,0,1454,0.000203,1.174648,2
1,0,1454,0.0,1.174648,2
0,1,74,4.9e-05,1.174697,2
1,0,1454,0.00097,1.175667,2
1,0,1454,0.0,1.175667,2
1,0,1454,0.0,1.175667,2
1,0,1454,0.0,1.175667,2
1,0,1454,0.0,1.175667,2
1,0,1454,0.0,1.175667,2
1,0,1454,0.0,1.175667,2
1,0,1454,0.0,1.175667,2
1,0,1454,0.0,1.175667,2
0,1,74,8.2e-05,1.175749,2
1,0,1454,0.009389,1.185138,2
1,0,1454,0.0,1.185138,2
1,0,1454,0.0,1.185138,2
1,0,1454,0.0,1.185138,2
0,1,86,0.000112,1.18525,2
1,0,1454,0.000505,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
1,0,1454,0.0,1.185755,2
0,1,86,0.000166,1.185921,2
1,0,1454,0.000314,1.186235,2
1,0,1454,0.0,1.186235,2
1,0,1454,0.0,1.186235,2
1,0,1454,0.0,1.186235,2
1,0,1454,0.0,1.186235,2
1,0,1454,0.0,1.186235,2
1,0,1454,0.0,1.186235,2
1,0,1454,0.0,1.186235,2
0,1,86,0.000118,1.186353,2
1,0,86,0.000626,1.186979,2
1,0,1454,0.011102,1.198081,2
0,1,86,6.4e-05,1.198145,2
1,0,1454,0.000945,1.19909,2
0,1,86,5.8e-05,1.199148,2
1,0,1454,0.000295,1.199443,2
1,0,1454,0.0,1.199443,2
0,1,86,7.2e-05,1.199515,2
1,0,1454,0.000828,1.200343,2
1,0,1454,0.0,1.200343,2
0,1,86,3.8e-05,1.200381,2
1,0,1454,0.000726,1.201107,2
1,0,1454,0.0,1.201107,2
0,1,86,4.3e-05,1.20115,2
1,0,1454,0.000896,1.202046,2
1,0,1454,0.0,1.202046,2
0,1,86,4.3e-05,1.202089,2
1,0,1454,0.000197,1.202286,2
0,1,86,3.3e-05,1.202319,2
1,0,1454,0.000511,1.20283,2
0,1,86,3.2e-05,1.202862,2
1,0,1454,0.000945,1.203807,2
0,1,86,4.1e-05,1.203848,2
1,0,1454,0.000936,1.204784,2
0,1,86,6.3e-05,1.204847,2
1,0,1454,0.0023,1.207147,2
1,0,1454,0.0,1.207147,2
0,1,86,0.000143,1.20729,2
1,0,1454,0.000198,1.207488,2
1,0,1454,0.0,1.207488,2
1,0,1454,0.0,1.207488,2
1,0,1454,0.0,1.207488,2
1,0,1454,0.0,1.207488,2
0,1,86,5.3e-05,1.207541,2
1,0,1454,0.001078,1.208619,2
1,0,1454,0.0,1.208619,2
0,1,86,4.8e-05,1.208667,2
1,0,1454,0.000269,1.208936,2
1,0,1454,0.0,1.208936,2
0,1,86,2.9e-05,1.208965,2
1,0,1454,0.001146,1.210111,2
0,1,74,7.1e-05,1.210182,2
1,0,1454,0.000252,1.210434,2
1,0,1454,0.0,1.210434,2
0,1,74,0.000186,1.21062,2
1,0,1454,0.000479,1.211099,2
0,1,74,3.7e-05,1.211136,2
1,0,1454,0.006477,1.217613,2
1,0,1454,0.000419,1.218032,2
1,0,1454,0.0,1.218032,2
1,0,1454,0.0,1.218032,2
1,0,1454,0.0,1.218032,2
0,1,74,6.1e-05,1.218093,2
1,0,1454,0.000302,1.218395,2
1,0,1454,0.0,1.218395,2
1,0,1454,0.0,1.218395,2
1,0,1454,0.0,1.218395,2
1,0,1454,0.0,1.218395,2
0,1,74,7.4e-05,1.218469,2
1,0,1454,0.000123,1.218592,2
1,0,1454,0.0,1.218592,2
0,1,74,4.7e-05,1.218639,2
1,0,1454,0.000996,1.219635,2
1,0,1454,0.0,1.219635,2
0,1,74,8.1e-05,1.219716,2
1,0,1454,0.000172,1.219888,2
1,0,1454,0.000868,1.220756,2
0,1,74,6.8e-05,1.220824,2
1,0,1454,0.000356,1.22118,2
1,0,1454,0.0,1.22118,2
0,1,74,7e-05,1.22125,2
1,0,1454,0.024809,1.246059,2
1,0,1454,0.0,1.246059,2
1,0,1454,0.0,1.246059,2
1,0,1454,0.0,1.246059,2
0,1,86,0.000153,1.246212,2
1,0,1454,0.001661,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
1,0,1454,0.0,1.247873,2
0,1,86,0.00019,1.248063,2
1,0,1454,0.000106,1.248169,2
1,0,1454,0.0,1.248169,2
1,0,1454,0.0,1.248169,2
1,0,1454,0.0,1.248169,2
1,0,1454,0.0,1.248169,2
0,1,86,2.7e-05,1.248196,2
1,0,1454,0.000194,1.24839,2
1,0,1454,0.0,1.24839,2
1,0,1454,0.0,1.24839,2
1,0,1454,0.0,1.24839,2
1,0,1454,0.0,1.24839,2
1,0,1454,0.0,1.24839,2
1,0,1454,0.0,1.24839,2
0,1,86,6.2e-05,1.248452,2
1,0,1454,0.001092,1.249544,2
0,1,86,0.00015,1.249694,2
1,0,1454,0.017826,1.26752,2
1,0,1454,0.0,1.26752,2
1,0,1454,0.0,1.26752,2
1,0,1454,0.0,1.26752,2
0,1,94,6.5e-05,1.267585,2
1,0,1454,0.000491,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1454,0.0,1.268076,2
1,0,1141,0.0,1.268076,2
0,1,94,7.6e-05,1.268152,2
0,1,94,2e-05,1.268172,2
1,0,1454,0.001935,1.270107,2
0,1,86,0.000207,1.270314,2
1,0,1454,0.022703,1.293017,2
0,1,74,8e-05,1.293097,2
0,1,143,0.013677,1.306774,2
0,1,264,0.014079,1.320853,2
0,1,232,0.005219,1.326072,2
1,0,1454,0.004841,1.330913,2
1,0,204,0.0,1.330913,2
0,1,74,0.000166,1.331079,2
0,1,229,0.01533,1.346409,2
1,0,1454,0.004828,1.351237,2
1,0,1454,0.0,1.351237,2
1,0,1454,0.0,1.351237,2
0,1,74,0.000113,1.35135,2
1,0,1454,0.00095,1.3523,2
1,0,1454,0.0,1.3523,2
1,0,1454,0.0,1.3523,2
1,0,1454,0.0,1.3523,2
1,0,1454,0.0,1.3523,2
1,0,1454,0.0,1.3523,2
1,0,1454,0.0,1.3523,2
1,0,975,0.0,1.3523,2
0,1,74,0.000222,1.352522,2
1,0,1454,0.000253,1.352775,2
1,0,1454,0.0,1.352775,2
1,0,1454,0.0,1.352775,2
1,0,1454,0.0,1.352775,2
1,0,1454,0.0,1.352775,2
0,1,74,0.000113,1.352888,2
1,0,236,0.000133,1.353021,2
1,0,1454,0.002739,1.35576,2
0,1,74,7.6e-05,1.355836,2
1,0,1369,0.000222,1.356058,2
1,0,1321,0.019747,1.375805,2
0,1,74,0.000212,1.376017,2
0,1,215,0.032381,1.408398,2
0,1,182,0.000267,1.408665,2
0,1,188,0.022454,1.431119,2
1,0,1454,0.002693,1.433812,2
0,1,74,9.2e-05,1.433904,2
1,0,1454,0.000288,1.434192,2
1,0,866,0.0,1.434192,2
0,1,74,0.000125,1.434317,2
1,0,1454,0.004378,1.438695,2
1,0,578,0.0,1.438695,2
0,1,74,0.000101,1.438796,2
1,0,1454,0.028695,1.467491,2
1,0,1071,0.0,1.467491,2
0,1,74,0.000133,1.467624,2
0,1,207,0.001464,1.469088,2
1,0,1454,0.029642,1.49873,2
1,0,1454,0.004698,1.503428,2
1,0,347,0.0,1.503428,2
0,1,74,9.5e-05,1.503523,2
0,1,55,0.903164,2.406687,2
0,1,74,0.034202,2.440889,2
0,1,74,0.000834,2.441723,2
0,1,74,0.002177,2.4439,2
0,1,74,0.001138,2.445038,2
0,1,74,0.000219,2.445257,2
1,0,66,0.016109,2.461366,2
1,0,1294,0.0,0.0,3
1,0,1294,0.002215,0.002215,3
1,0,1294,0.0,0.002215,3
1,0,1294,0.0,0.002215,3
1,0,1294,0.0,0.002215,3
0,1,74,0.000119,0.002334,3
1,0,1294,0.016685,0.019019,3
1,0,1294,0.0,0.019019,3
1,0,1294,0.0,0.019019,3
0,1,86,9.4e-05,0.019113,3
1,0,60,0.001284,0.020397,3
1,0,1514,0.0,0.020397,3
1,0,1514,0.0,0.020397,3
1,0,1514,0.0,0.020397,3
1,0,641,0.0,0.020397,3
0,1,54,0.000123,0.02052,3
1,0,1294,0.001103,0.021623,3
0,1,86,5.6e-05,0.021679,3
0,1,180,0.000483,0.022162,3
1,0,1294,0.000738,0.0229,3
1,0,1294,0.0,0.0229,3
1,0,1294,0.0,0.0229,3
1,0,1294,0.0,0.0229,3
1,0,1294,0.0,0.0229,3
0,1,86,2.8e-05,0.022928,3
1,0,1294,0.016884,0.039812,3
0,1,74,6.2e-05,0.039874,3
1,0,1294,0.006395,0.046269,3
0,1,74,2.1e-05,0.04629,3
1,0,1294,0.001501,0.047791,3
1,0,1294,0.0,0.047791,3
1,0,1294,0.0,0.047791,3
1,0,1294,0.0,0.047791,3
1,0,1294,0.0,0.047791,3
0,1,74,4.3e-05,0.047834,3
1,0,1294,0.01408,0.061914,3
0,1,74,3.9e-05,0.061953,3
1,0,1294,0.000346,0.062299,3
1,0,1294,0.004841,0.06714,3
0,1,74,4.2e-05,0.067182,3
1,0,1294,0.000708,0.06789,3
1,0,1294,0.000562,0.068452,3
1,0,1294,0.0,0.068452,3
1,0,1294,0.0,0.068452,3
1,0,1294,0.0,0.068452,3
0,1,74,5.5e-05,0.068507,3
1,0,1294,0.007483,0.07599,3
0,1,74,3.6e-05,0.076026,3
1,0,105,0.004998,0.081024,3
0,1,984,0.000401,0.081425,3
0,1,155,0.029346,0.110771,3
1,0,1294,0.078852,0.189623,3
1,0,1294,0.0,0.189623,3
0,1,74,6.7e-05,0.18969,3
1,0,725,0.003589,0.193279,3
1,0,1294,0.001076,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,176,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
1,0,176,0.0,0.194355,3
1,0,1294,0.0,0.194355,3
0,1,74,0.000127,0.194482,3
0,1,74,4.2e-05,0.194524,3
0,1,74,9e-06,0.194533,3
1,0,1294,0.012376,0.206909,3
1,0,1294,0.0,0.206909,3
1,0,1294,0.0,0.206909,3
0,1,74,6.9e-05,0.206978,3
1,0,1294,0.000631,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
1,0,1294,0.0,0.207609,3
0,1,74,6.3e-05,0.207672,3
0,1,74,6.1e-05,0.207733,3
0,1,74,2.4e-05,0.207757,3
1,0,1294,9.9e-05,0.207856,3
1,0,1294,0.0,0.207856,3
0,1,74,5.5e-05,0.207911,3
1,0,1294,0.017244,0.225155,3
1,0,1294,0.0,0.225155,3
1,0,1294,0.0,0.225155,3
1,0,1294,0.0,0.225155,3
0,1,74,5.6e-05,0.225211,3
1,0,1294,0.000479,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
1,0,1294,0.0,0.22569,3
0,1,74,5.4e-05,0.225744,3
0,1,74,4.4e-05,0.225788,3
1,0,1294,0.000102,0.22589,3
1,0,1294,0.0,0.22589,3
1,0,1294,0.0,0.22589,3
1,0,1294,0.0,0.22589,3
1,0,1294,0.0,0.22589,3
1,0,447,0.0,0.22589,3
0,1,74,9.2e-05,0.225982,3
0,1,74,2.3e-05,0.226005,3
0,1,74,1.2e-05,0.226017,3
0,1,54,0.007771,0.233788,3
1,0,1294,0.008431,0.242219,3
1,0,1294,0.0,0.242219,3
0,1,74,5.2e-05,0.242271,3
1,0,1294,0.000296,0.242567,3
1,0,1294,0.0,0.242567,3
1,0,1294,0.0,0.242567,3
1,0,1294,0.0,0.242567,3
0,1,74,3.1e-05,0.242598,3
1,0,1294,0.00197,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
1,0,1294,0.0,0.244568,3
0,1,74,6.5e-05,0.244633,3
1,0,1294,0.016428,0.261061,3
1,0,1294,0.0,0.261061,3
1,0,1294,0.0,0.261061,3
0,1,74,6.5e-05,0.261126,3
1,0,1294,0.000139,0.261265,3
1,0,1294,0.0,0.261265,3
1,0,1294,0.0,0.261265,3
0,1,74,4.3e-05,0.261308,3
1,0,1294,0.001163,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
1,0,1294,0.0,0.262471,3
0,1,74,9.2e-05,0.262563,3
0,1,74,2.2e-05,0.262585,3
0,1,203,0.005396,0.267981,3
0,1,191,0.004122,0.272103,3
0,1,334,0.000207,0.27231,3
1,0,1294,0.001771,0.274081,3
1,0,1294,0.0,0.274081,3
1,0,1294,0.0,0.274081,3
1,0,1294,0.0,0.274081,3
1,0,1294,0.0,0.274081,3
0,1,74,4.6e-05,0.274127,3
1,0,1294,0.00059,0.274717,3
1,0,1294,0.0,0.274717,3
1,0,1294,0.0,0.274717,3
1,0,1294,0.0,0.274717,3
1,0,1294,0.0,0.274717,3
1,0,1294,0.0,0.274717,3
1,0,1294,0.0,0.274717,3
1,0,1294,0.0,0.274717,3
1,0,1294,0.0,0.274717,3
0,1,74,9.1e-05,0.274808,3
1,0,74,0.008074,0.282882,3
1,0,1294,0.002972,0.285854,3
1,0,1294,0.020454,0.306308,3
1,0,1294,0.0,0.306308,3
1,0,1294,0.0,0.306308,3
1,0,1294,0.0,0.306308,3
1,0,1294,0.0,0.306308,3
1,0,1294,0.0,0.306308,3
1,0,1294,0.0,0.306308,3
1,0,74,0.0,0.306308,3
0,1,86,5.5e-05,0.306363,3
0,1,94,4.7e-05,0.30641,3
1,0,1294,0.020472,0.326882,3
